phi,Alice,CMS,ATLAS
-0.193333,0.0711774,0.0673016,0.0661501
-0.186667,0.0717969,0.0678785,0.0667177
-0.18,0.0724069,0.0684468,0.0672767
-0.173333,0.0730069,0.0690057,0.0678265
-0.166667,0.0735962,0.0695545,0.0683664
-0.16,0.0741738,0.0700926,0.0688958
-0.153333,0.0747392,0.0706192,0.0694139
-0.146667,0.0752915,0.0711335,0.06992
-0.14,0.0758297,0.0716349,0.0704133
-0.133333,0.0763532,0.0721225,0.0708931
-0.126667,0.0768609,0.0725954,0.0713584
-0.12,0.077352,0.0730528,0.0718086
-0.113333,0.0778255,0.0734938,0.0722426
-0.106667,0.0782804,0.0739176,0.0726597
-0.1,0.0787157,0.0743231,0.0730588
-0.0933333,0.0791304,0.0747093,0.073439
-0.0866667,0.0795233,0.0750753,0.0737993
-0.08,0.0798935,0.0754201,0.0741387
-0.0733333,0.0802396,0.0757426,0.0744561
-0.0666667,0.0805608,0.0760418,0.0747507
-0.06,0.0808557,0.0763166,0.0750212
-0.0533333,0.0811234,0.076566,0.0752667
-0.0466667,0.0813627,0.0767889,0.0754862
-0.04,0.0815725,0.0769844,0.0756787
-0.0333333,0.081752,0.0771516,0.0758434
-0.0266667,0.0819002,0.0772897,0.0759793
-0.02,0.0820163,0.0773979,0.0760858
-0.0133333,0.0820997,0.0774756,0.0761623
-0.00666667,0.0821499,0.0775224,0.0762084
2.48239e-15,0.0821667,0.077538,0.0762238
0.00666667,0.0821499,0.0775224,0.0762084
0.0133333,0.0820997,0.0774756,0.0761623
0.02,0.0820163,0.0773979,0.0760858
0.0266667,0.0819002,0.0772897,0.0759793
0.0333333,0.081752,0.0771516,0.0758434
0.04,0.0815725,0.0769844,0.0756787
0.0466667,0.0813627,0.0767889,0.0754862
0.0533333,0.0811234,0.076566,0.0752667
0.06,0.0808557,0.0763166,0.0750212
0.0666667,0.0805608,0.0760418,0.0747507
0.0733333,0.0802396,0.0757426,0.0744561
0.08,0.0798935,0.0754201,0.0741387
0.0866667,0.0795233,0.0750753,0.0737993
0.0933333,0.0791304,0.0747093,0.073439
0.1,0.0787157,0.0743231,0.0730588
0.106667,0.0782804,0.0739176,0.0726597
0.113333,0.0778255,0.0734938,0.0722426
0.12,0.077352,0.0730528,0.0718086
0.126667,0.0768609,0.0725954,0.0713584
0.133333,0.0763532,0.0721225,0.0708931
0.14,0.0758297,0.0716349,0.0704133
0.146667,0.0752915,0.0711335,0.06992
0.153333,0.0747392,0.0706192,0.0694139
0.16,0.0741738,0.0700926,0.0688958
0.166667,0.0735962,0.0695545,0.0683664
0.173333,0.0730069,0.0690057,0.0678265
0.18,0.0724069,0.0684468,0.0672767
0.186667,0.0717969,0.0678785,0.0667177
0.193333,0.0711774,0.0673016,0.0661501
0.2,0.0705493,0.0667165,0.0655746
0.206667,0.0699132,0.0661239,0.0649917
0.213333,0.0692697,0.0655244,0.0644021
0.22,0.0686193,0.0649185,0.0638063
0.226667,0.0679628,0.0643069,0.0632048
0.233333,0.0673007,0.06369,0.0625981
0.24,0.0666335,0.0630684,0.0619868
0.246667,0.0659617,0.0624424,0.0613713
0.253333,0.0652859,0.0618127,0.0607521
0.26,0.0646066,0.0611797,0.0601296
0.266667,0.0639242,0.0605437,0.0595043
0.273333,0.0632392,0.0599053,0.0588766
0.28,0.0625521,0.0592649,0.058247
0.286667,0.0618632,0.0586228,0.0576157
0.293333,0.061173,0.0579794,0.0569832
0.3,0.0604819,0.0573351,0.0563498
0.306667,0.0597903,0.0566903,0.0557159
0.313333,0.0590984,0.0560452,0.0550818
0.32,0.0584068,0.0554003,0.0544479
0.326667,0.0577157,0.0547558,0.0538144
0.333333,0.0570255,0.054112,0.0531816
0.34,0.0563364,0.0534693,0.0525499
0.346667,0.0556488,0.0528279,0.0519195
0.353333,0.054963,0.052188,0.0512906
0.36,0.0542792,0.05155,0.0506636
0.366667,0.0535977,0.0509141,0.0500386
0.373333,0.0529187,0.0502804,0.0494159
0.38,0.0522426,0.0496494,0.0487957
0.386667,0.0515695,0.049021,0.0481782
0.393333,0.0508996,0.0483956,0.0475637
0.4,0.0502332,0.0477734,0.0469522
0.406667,0.0495704,0.0471545,0.0463441
0.413333,0.0489115,0.0465391,0.0457394
0.42,0.0482566,0.0459274,0.0451383
0.426667,0.0476059,0.0453196,0.0445411
0.433333,0.0469596,0.0447157,0.0439478
0.44,0.0463178,0.044116,0.0433585
0.446667,0.0456807,0.0435205,0.0427735
0.453333,0.0450483,0.0429294,0.0421928
0.46,0.0444209,0.0423429,0.0416165
0.466667,0.0437986,0.041761,0.0410448
0.473333,0.0431814,0.0411838,0.0404778
0.48,0.0425694,0.0406115,0.0399155
0.486667,0.0419628,0.040044,0.0393581
0.493333,0.0413617,0.0394816,0.0388055
0.5,0.0407661,0.0389243,0.0382581
0.506667,0.0401762,0.0383721,0.0377156
0.513333,0.0395919,0.0378252,0.0371784
0.52,0.0390134,0.0372836,0.0366463
0.526667,0.0384407,0.0367473,0.0361195
0.533333,0.0378738,0.0362164,0.035598
0.54,0.0373129,0.0356909,0.0350819
0.546667,0.0367579,0.035171,0.0345712
0.553333,0.036209,0.0346565,0.0340658
0.56,0.035666,0.0341477,0.033566
0.566667,0.0351292,0.0336444,0.0330716
0.573333,0.0345984,0.0331467,0.0325828
0.58,0.0340737,0.0326546,0.0320995
0.586667,0.0335551,0.0321681,0.0316217
0.593333,0.0330426,0.0316874,0.0311495
0.6,0.0325363,0.0312122,0.0306828
0.606667,0.0320361,0.0307427,0.0302217
0.613333,0.031542,0.0302789,0.0297661
0.62,0.0310541,0.0298208,0.0293162
0.626667,0.0305723,0.0293683,0.0288717
0.633333,0.0300966,0.0289214,0.0284328
0.64,0.029627,0.0284802,0.0279995
0.646667,0.0291635,0.0280445,0.0275717
0.653333,0.0287061,0.0276145,0.0271493
0.66,0.0282547,0.0271901,0.0267325
0.666667,0.0278093,0.0267712,0.0263211
0.673333,0.0273699,0.0263579,0.0259152
0.68,0.0269364,0.0259501,0.0255146
0.686667,0.0265089,0.0255477,0.0251195
0.693333,0.0260873,0.0251508,0.0247297
0.7,0.0256716,0.0247594,0.0243452
0.706667,0.0252616,0.0243733,0.0239661
0.713333,0.0248575,0.0239926,0.0235922
0.72,0.0244591,0.0236172,0.0232235
0.726667,0.0240664,0.023247,0.02286
0.733333,0.0236793,0.0228821,0.0225016
0.74,0.0232979,0.0225225,0.0221484
0.746667,0.022922,0.0221679,0.0218002
0.753333,0.0225517,0.0218185,0.021457
0.76,0.0221868,0.0214742,0.0211189
0.766667,0.0218273,0.0211349,0.0207856
0.773333,0.0214733,0.0208005,0.0204573
0.78,0.0211245,0.0204711,0.0201338
0.786667,0.020781,0.0201466,0.0198151
0.793333,0.0204427,0.0198269,0.0195011
0.8,0.0201096,0.0195121,0.0191919
0.806667,0.0197816,0.0192019,0.0188873
0.813333,0.0194587,0.0188965,0.0185873
0.82,0.0191407,0.0185957,0.0182919
0.826667,0.0188277,0.0182995,0.018001
0.833333,0.0185196,0.0180078,0.0177145
0.84,0.0182164,0.0177207,0.0174325
0.846667,0.0179179,0.0174379,0.0171548
0.853333,0.0176241,0.0171596,0.0168815
0.86,0.017335,0.0168856,0.0166123
0.866667,0.0170505,0.0166159,0.0163474
0.873333,0.0167705,0.0163504,0.0160867
0.88,0.016495,0.0160891,0.0158301
0.886667,0.016224,0.015832,0.0155775
0.893333,0.0159574,0.0155789,0.0153289
0.9,0.015695,0.0153298,0.0150843
0.906667,0.015437,0.0150847,0.0148435
0.913333,0.0151831,0.0148436,0.0146067
0.92,0.0149334,0.0146063,0.0143736
0.926667,0.0146878,0.0143728,0.0141443
0.933333,0.0144463,0.0141431,0.0139186
0.94,0.0142087,0.0139171,0.0136967
0.946667,0.0139751,0.0136948,0.0134783
0.953333,0.0137453,0.0134761,0.0132634
0.96,0.0135194,0.0132609,0.0130521
0.966667,0.0132972,0.0130493,0.0128442
0.973333,0.0130787,0.0128412,0.0126398
0.98,0.0128639,0.0126364,0.0124386
0.986667,0.0126527,0.0124351,0.0122408
0.993333,0.0124451,0.012237,0.0120463
1,0.0122409,0.0120422,0.0118549
