phi,dN/dphi
0.275,0.00230879
0.28,0.002298
0.285,0.00228709
0.29,0.00227606
0.295,0.00226492
0.3,0.00225367
0.305,0.00224232
0.31,0.00223086
0.315,0.0022193
0.32,0.00220764
0.325,0.00219589
0.33,0.00218405
0.335,0.00217212
0.34,0.00216011
0.345,0.00214802
0.35,0.00213585
0.355,0.00212361
0.36,0.00211129
0.365,0.00209891
0.37,0.00208646
0.375,0.00207395
0.38,0.00206138
0.385,0.00204876
0.39,0.00203609
0.395,0.00202336
0.4,0.00201059
0.405,0.00199778
0.41,0.00198492
0.415,0.00197203
0.42,0.0019591
0.425,0.00194614
0.43,0.00193315
0.435,0.00192014
0.44,0.0019071
0.445,0.00189404
0.45,0.00188096
0.455,0.00186787
0.46,0.00185477
0.465,0.00184165
0.47,0.00182853
0.475,0.0018154
0.48,0.00180227
0.485,0.00178913
0.49,0.001776
0.495,0.00176288
0.5,0.00174976
0.505,0.00173664
0.51,0.00172354
0.515,0.00171045
0.52,0.00169738
0.525,0.00168433
0.53,0.00167129
0.535,0.00165828
0.54,0.00164528
0.545,0.00163232
0.55,0.00161938
0.555,0.00160647
0.56,0.00159358
0.565,0.00158074
0.57,0.00156792
0.575,0.00155514
0.58,0.0015424
0.585,0.0015297
0.59,0.00151704
0.595,0.00150442
0.6,0.00149184
0.605,0.00147931
0.61,0.00146682
0.615,0.00145439
0.62,0.001442
0.625,0.00142966
0.63,0.00141737
0.635,0.00140513
0.64,0.00139295
0.645,0.00138082
0.65,0.00136875
0.655,0.00135674
0.66,0.00134478
0.665,0.00133288
0.67,0.00132105
0.675,0.00130927
0.68,0.00129755
0.685,0.0012859
0.69,0.00127431
0.695,0.00126278
0.7,0.00125132
0.705,0.00123993
0.71,0.0012286
0.715,0.00121733
0.72,0.00120614
0.725,0.00119501
0.73,0.00118395
0.735,0.00117296
0.74,0.00116204
0.745,0.00115119
0.75,0.00114041
0.755,0.0011297
0.76,0.00111906
0.765,0.00110849
0.77,0.001098
0.775,0.00108757
0.78,0.00107722
0.785,0.00106694
0.79,0.00105674
0.795,0.00104661
0.8,0.00103655
0.805,0.00102656
0.81,0.00101665
0.815,0.00100682
0.82,0.000997054
0.825,0.000987365
0.83,0.00097775
0.835,0.000968209
0.84,0.000958743
0.845,0.00094935
0.85,0.000940032
0.855,0.000930788
0.86,0.000921619
0.865,0.000912523
0.87,0.000903502
0.875,0.000894554
0.88,0.00088568
0.885,0.00087688
0.89,0.000868154
0.895,0.000859501
0.9,0.000850921
0.905,0.000842415
0.91,0.000833981
0.915,0.000825621
0.92,0.000817332
0.925,0.000809117
0.93,0.000800973
0.935,0.000792901
0.94,0.000784901
0.945,0.000776972
0.95,0.000769114
0.955,0.000761327
0.96,0.000753611
0.965,0.000745965
0.97,0.000738388
0.975,0.000730882
0.98,0.000723444
0.985,0.000716076
0.99,0.000708776
0.995,0.000701545
