phi,dN/dphi
-0.075,0.0133052
-0.07,0.0133155
-0.065,0.013325
-0.06,0.0133338
-0.055,0.0133419
-0.05,0.0133494
-0.045,0.0133561
-0.04,0.0133621
-0.035,0.0133674
-0.03,0.013372
-0.025,0.0133759
-0.02,0.0133791
-0.015,0.0133816
-0.01,0.0133834
-0.005,0.0133845
-2.95423e-15,0.0133848
0.005,0.0133845
0.01,0.0133834
0.015,0.0133816
0.02,0.0133791
0.025,0.0133759
0.03,0.013372
0.035,0.0133674
0.04,0.0133621
0.045,0.0133561
0.05,0.0133494
0.055,0.0133419
0.06,0.0133338
0.065,0.013325
0.07,0.0133155
0.075,0.0133052
0.08,0.0132943
0.085,0.0132828
0.09,0.0132705
0.095,0.0132575
0.1,0.0132439
0.105,0.0132296
0.11,0.0132146
0.115,0.013199
0.12,0.0131827
0.125,0.0131658
0.13,0.0131482
0.135,0.0131299
0.14,0.013111
0.145,0.0130915
0.15,0.0130713
0.155,0.0130505
0.16,0.0130291
0.165,0.0130071
0.17,0.0129844
0.175,0.0129612
0.18,0.0129374
0.185,0.0129129
0.19,0.0128879
0.195,0.0128623
0.2,0.0128361
0.205,0.0128093
0.21,0.012782
0.215,0.0127542
0.22,0.0127258
0.225,0.0126968
0.23,0.0126673
0.235,0.0126373
0.24,0.0126068
0.245,0.0125757
0.25,0.0125441
0.255,0.0125121
0.26,0.0124795
0.265,0.0124465
0.27,0.012413
0.275,0.012379
0.28,0.0123446
0.285,0.0123097
0.29,0.0122744
0.295,0.0122386
0.3,0.0122024
0.305,0.0121658
0.31,0.0121287
0.315,0.0120913
0.32,0.0120535
0.325,0.0120152
0.33,0.0119766
0.335,0.0119376
0.34,0.0118983
0.345,0.0118585
0.35,0.0118185
0.355,0.0117781
0.36,0.0117373
0.365,0.0116963
0.37,0.0116549
0.375,0.0116132
0.38,0.0115712
0.385,0.0115289
0.39,0.0114863
0.395,0.0114434
0.4,0.0114003
0.405,0.0113569
0.41,0.0113133
0.415,0.0112694
0.42,0.0112252
0.425,0.0111808
0.43,0.0111363
0.435,0.0110914
0.44,0.0110464
0.445,0.0110012
0.45,0.0109558
0.455,0.0109102
0.46,0.0108644
0.465,0.0108184
0.47,0.0107723
0.475,0.010726
0.48,0.0106796
0.485,0.010633
0.49,0.0105863
0.495,0.0105394
0.5,0.0104924
0.505,0.0104453
0.51,0.0103981
0.515,0.0103508
0.52,0.0103034
0.525,0.010256
0.53,0.0102084
0.535,0.0101607
0.54,0.010113
0.545,0.0100652
0.55,0.0100174
0.555,0.00996949
0.56,0.00992155
0.565,0.00987357
0.57,0.00982555
0.575,0.00977751
0.58,0.00972944
0.585,0.00968135
0.59,0.00963325
0.595,0.00958515
0.6,0.00953704
0.605,0.00948894
0.61,0.00944085
0.615,0.00939277
0.62,0.00934471
0.625,0.00929668
0.63,0.00924867
0.635,0.0092007
0.64,0.00915277
0.645,0.00910488
0.65,0.00905704
0.655,0.00900926
0.66,0.00896153
0.665,0.00891386
0.67,0.00886626
0.675,0.00881873
0.68,0.00877127
0.685,0.00872389
0.69,0.0086766
0.695,0.00862938
0.7,0.00858226
0.705,0.00853524
0.71,0.00848831
0.715,0.00844148
0.72,0.00839475
0.725,0.00834813
0.73,0.00830163
0.735,0.00825523
0.74,0.00820896
0.745,0.00816281
0.75,0.00811677
0.755,0.00807087
0.76,0.0080251
0.765,0.00797945
0.77,0.00793395
0.775,0.00788858
0.78,0.00784335
0.785,0.00779827
0.79,0.00775333
0.795,0.00770853
0.8,0.00766389
0.805,0.00761941
0.81,0.00757507
0.815,0.0075309
0.82,0.00748688
0.825,0.00744302
0.83,0.00739933
0.835,0.0073558
0.84,0.00731244
0.845,0.00726925
0.85,0.00722623
0.855,0.00718338
0.86,0.00714071
0.865,0.00709821
0.87,0.00705589
0.875,0.00701374
0.88,0.00697178
0.885,0.00693
0.89,0.0068884
0.895,0.00684699
0.9,0.00680576
0.905,0.00676471
0.91,0.00672386
0.915,0.00668319
0.92,0.00664271
0.925,0.00660242
0.93,0.00656233
0.935,0.00652243
0.94,0.00648272
0.945,0.0064432
0.95,0.00640388
0.955,0.00636475
0.96,0.00632582
0.965,0.00628709
0.97,0.00624855
0.975,0.00621021
0.98,0.00617208
0.985,0.00613413
0.99,0.00609639
0.995,0.00605885
1,0.00602151
1.005,0.00598437
1.01,0.00594743
1.015,0.00591069
1.02,0.00587415
1.025,0.00583781
1.03,0.00580168
1.035,0.00576574
1.04,0.00573001
1.045,0.00569448
1.05,0.00565915
1.055,0.00562402
1.06,0.0055891
1.065,0.00555438
1.07,0.00551986
1.075,0.00548554
1.08,0.00545142
1.085,0.0054175
1.09,0.00538378
1.095,0.00535027
1.1,0.00531696
1.105,0.00528384
1.11,0.00525093
1.115,0.00521822
1.12,0.0051857
1.125,0.00515339
1.13,0.00512127
1.135,0.00508936
1.14,0.00505764
1.145,0.00502612
1.15,0.00499479
1.155,0.00496367
1.16,0.00493274
1.165,0.004902
1.17,0.00487147
1.175,0.00484112
1.18,0.00481097
